timestamp,heart_rate,systolic_bp,diastolic_bp,respiratory_rate,spo2,body_temp,glucose_level,activity_level,steps_per_min,anomaly
2024-01-01 07:59:00,86,94,63,11,95.34173963293924,36.90024132134572,108.52018690108117,moderate,46,0
2024-01-01 08:00:00,73,106,76,14,96.10465126808721,36.695117377181866,97.54506080694384,resting,43,0
2024-01-01 08:01:00,65,112,77,14,96.38513530910137,36.73199983790482,112.39536754531711,moderate,50,0
2024-01-01 08:02:00,58,118,65,13,100.0,36.73551538679294,100.7636627617596,light,56,0
2024-01-01 08:03:00,77,148,75,18,98.21648532501433,35.90854505135705,79.435642276415,moderate,37,0
2024-01-01 08:04:00,67,123,84,17,99.26413667809568,36.76935418917816,94.66580212211142,intense,53,0
2024-01-01 08:05:00,60,107,77,13,98.53625142375677,36.51137297210281,113.45193820526768,resting,45,0
2024-01-01 08:06:00,68,123,64,17,98.67078773197059,35.97358488960763,96.06744974533694,intense,43,0
2024-01-01 08:07:00,64,114,108,15,97.94714707466457,38.00894128901824,117.80221891229279,light,50,0
2024-01-01 08:08:00,91,124,82,13,97.73053840011818,36.95565180299356,93.19645660653629,intense,33,0
2024-01-01 08:09:00,83,128,81,13,94.09851069106293,36.80655162913914,110.79036735481962,resting,63,0
2024-01-01 08:10:00,74,138,69,17,97.71572911268588,36.6144360047021,73.26115128989835,intense,56,0
2024-01-01 08:11:00,89,119,82,18,96.78331281521409,37.16511122932434,96.60330466274846,resting,46,0
2024-01-01 08:12:00,75,144,78,14,98.09091380569899,36.21884987039649,94.19397089996244,moderate,44,0
2024-01-01 08:13:00,66,133,61,17,96.85828166671911,36.64364785402859,79.03194976675037,resting,47,0
2024-01-01 08:14:00,90,109,69,20,98.52632858545599,36.32391455866296,116.6788101568957,moderate,57,0
2024-01-01 08:15:00,80,153,87,12,98.87986514229836,37.160781426835676,90.39901124134914,light,43,0
2024-01-01 08:16:00,64,124,99,17,91.17567995070847,36.38662942707367,88.85082492842731,light,57,0
2024-01-01 08:17:00,73,107,83,18,96.13221436366808,37.350663905816845,119.51949137171397,intense,55,0
2024-01-01 08:18:00,66,144,91,15,93.28522618822375,36.750362306198106,102.42174465543573,light,65,0
2024-01-01 08:19:00,61,151,78,19,97.47788910928399,37.18724504841352,111.69702308832153,resting,42,0
2024-01-01 08:20:00,84,119,79,22,96.398583244292,36.99992944218543,74.45941531000787,intense,38,0
2024-01-01 08:21:00,94,112,90,17,99.71165694117322,37.32962241699776,88.02187268123538,intense,47,1
2024-01-01 08:22:00,61,117,96,15,97.41448932360176,36.332411701985734,131.29583438927358,moderate,43,0
2024-01-01 08:23:00,80,130,93,18,96.02894004707257,37.252811592473314,112.81071003975218,resting,42,1
2024-01-01 08:24:00,68,139,69,18,98.87714307969117,35.868705673385364,83.8999924509097,resting,49,0
2024-01-01 08:25:00,70,128,79,8,96.36359508434512,36.82156338105684,103.37545811042537,moderate,41,0
2024-01-01 08:26:00,69,121,82,15,96.00400488821266,36.52703903384849,85.06524418720808,resting,53,0
2024-01-01 08:27:00,66,142,77,14,97.7872508292837,36.09772930800248,120.90753182574107,light,58,1
2024-01-01 08:28:00,75,115,83,17,100.0,36.35323893750333,65.95378441867496,moderate,60,1
2024-01-01 08:29:00,66,135,88,15,98.70710381647964,36.47967213686033,104.129460258902,light,51,0
2024-01-01 08:30:00,77,115,90,15,98.13386193056296,36.70172415894807,103.90422209635301,resting,51,0
2024-01-01 08:31:00,74,126,96,13,100.0,36.5375751740754,83.31055693752161,intense,56,0
2024-01-01 08:32:00,72,118,76,18,95.53517992728102,36.84001298676982,95.90272192509346,resting,51,0
2024-01-01 08:33:00,65,119,66,20,95.49056432611579,36.38492084220571,105.63315058998353,light,56,0
2024-01-01 08:34:00,69,114,83,13,97.29113896087948,36.56157114949933,73.32811549296157,intense,41,0
2024-01-01 08:35:00,82,140,98,11,100.0,36.65546696747957,80.80664979983052,resting,36,0
2024-01-01 08:36:00,80,109,75,16,95.1166280474108,36.891048111165375,97.67339676059066,resting,59,0
2024-01-01 08:37:00,65,108,86,15,100.0,37.22442364091878,87.50409444232021,intense,55,0
2024-01-01 08:38:00,75,151,86,19,94.12175502118322,37.226831503532686,93.05305203927244,moderate,44,0
2024-01-01 08:39:00,82,134,81,12,96.75756389855765,36.91874199590108,99.69885702262388,moderate,68,0
2024-01-01 08:40:00,58,84,80,14,97.3469313313373,37.0151265083028,86.34310553822407,light,50,0
2024-01-01 08:41:00,80,111,70,9,95.23473616736419,36.95593345792273,99.60135040805675,intense,39,0
2024-01-01 08:42:00,68,92,57,20,95.7575312701356,36.64267891206823,104.46997019871685,resting,56,0
2024-01-01 08:43:00,80,105,68,16,98.59326095867134,37.250291501308936,111.68302278520054,light,50,0
2024-01-01 08:44:00,67,72,76,14,99.88311148502247,36.34275945375811,81.31258322788257,intense,47,0
2024-01-01 08:45:00,56,117,90,12,92.77077927500795,35.775927265848075,90.57394196154638,resting,38,0
2024-01-01 08:46:00,58,102,78,12,97.36047277091863,36.27925530662282,108.82812960534116,moderate,60,1
2024-01-01 08:47:00,75,120,74,17,96.7733821927684,37.50156040755214,77.76865736843828,moderate,43,0
2024-01-01 08:48:00,77,95,71,12,97.2147927112479,36.652283430751154,101.59285057697971,resting,48,0
2024-01-01 08:49:00,65,121,86,16,96.36646704876759,36.93706450309188,100.42146760482146,moderate,50,0
2024-01-01 08:50:00,81,113,93,22,94.41902606088735,36.66302499171489,61.197422585424434,moderate,56,0
2024-01-01 08:51:00,58,142,90,14,100.0,37.08083266441318,92.58481425379544,resting,46,0
2024-01-01 08:52:00,74,141,86,13,99.3186591966614,36.83535633300318,104.96172895913749,moderate,36,0
2024-01-01 08:53:00,62,131,65,17,96.79202162220624,36.76570399538387,96.82223187846989,resting,61,0
2024-01-01 08:54:00,68,115,76,12,96.02337357505331,37.10688916752522,92.88575718842755,intense,48,0
2024-01-01 08:55:00,75,149,99,21,95.78111874198824,36.567161030690585,102.34259549755197,light,55,0
2024-01-01 08:56:00,66,96,91,20,91.82869355037104,36.98603889134852,114.83342976494961,intense,69,0
2024-01-01 08:57:00,71,98,64,15,97.70764014920482,36.71263916946109,108.06383536742548,resting,46,0
2024-01-01 08:58:00,85,118,79,13,98.56064718060568,36.74628687339355,88.66220178762737,light,49,0
2024-01-01 08:59:00,69,153,83,14,97.27580423221954,36.39070125033836,78.11515179546907,intense,44,0
2024-01-01 09:00:00,83,116,72,15,96.8273271308005,36.69202217530686,107.7920058771313,resting,43,0
2024-01-01 09:01:00,63,117,56,17,97.26676701697316,36.52937872487641,82.33392220618911,resting,50,0
2024-01-01 09:02:00,80,98,80,19,95.29354803848484,37.364960089380546,92.07948625070236,intense,56,0
2024-01-01 09:03:00,89,134,72,12,96.00088954525934,35.95796416807062,103.01417316596716,resting,48,0
2024-01-01 09:04:00,50,134,72,19,96.66733394353568,37.24462994572223,117.19789457172445,resting,62,0
2024-01-01 09:05:00,67,131,76,17,98.39335314952979,35.9278711596555,119.28720376110566,intense,51,0
2024-01-01 09:06:00,80,110,78,14,99.75771674659022,37.06860781880498,100.91028258518587,resting,59,0
2024-01-01 09:07:00,72,109,79,12,96.54170431405409,36.38113488289378,92.35762280839594,intense,48,0
2024-01-01 09:08:00,78,100,71,16,94.91042892486917,37.083161132084165,81.99037464026543,light,42,0
2024-01-01 09:09:00,68,121,77,12,97.07129358152686,36.73932049599191,129.3794517946156,moderate,49,0
2024-01-01 09:10:00,75,103,62,19,100.0,36.0838233220556,95.65171139537912,resting,58,0
2024-01-01 09:11:00,73,102,83,12,95.08438712973253,37.479309269921906,110.16742982869181,light,46,0
2024-01-01 09:12:00,86,113,51,17,98.77168149426562,37.18832315492782,102.95170275167295,light,49,0
2024-01-01 09:13:00,77,112,77,15,99.67192111224121,37.05158772849943,92.56596726426638,resting,58,0
2024-01-01 09:14:00,78,111,89,14,96.27997028034903,36.47981512780606,91.93065976813875,intense,45,0
2024-01-01 09:15:00,70,126,69,15,95.59855084456191,37.20554230672623,79.25312503430219,resting,53,0
2024-01-01 09:16:00,70,121,87,19,98.1499133656665,36.15837418920088,116.836379701385,intense,50,0
2024-01-01 09:17:00,70,115,91,12,97.70643354560833,35.68617693874633,98.1920403354349,resting,50,0
2024-01-01 09:18:00,78,122,46,14,98.38954834264177,36.01883706540389,121.44360042063008,light,57,0
2024-01-01 09:19:00,70,105,78,13,100.0,36.33900598183679,93.26848749963538,resting,41,0
2024-01-01 09:20:00,77,121,51,15,97.33409310675313,36.42258155795473,95.52969244510747,resting,50,0
2024-01-01 09:21:00,95,122,78,13,94.6155503020878,36.58257821557695,83.00103956446469,moderate,49,0
2024-01-01 09:22:00,83,97,79,10,97.13328000433685,36.60478338269018,95.32839175995272,light,64,0
2024-01-01 09:23:00,71,134,55,12,97.48311358841076,36.47508085885448,81.39821473900517,resting,56,0
2024-01-01 09:24:00,87,106,99,20,99.5343372741765,35.74184261391691,106.03992183769294,light,53,0
2024-01-01 09:25:00,70,121,82,16,96.60647120914459,36.89606168380532,101.61713817686847,intense,46,0
2024-01-01 09:26:00,54,137,71,16,96.18186433260924,36.66766262327433,122.12313943947422,resting,46,0
2024-01-01 09:27:00,64,133,94,15,94.25761200766682,36.45182820772631,78.13366277378131,resting,41,0
2024-01-01 09:28:00,56,120,62,15,98.09482558412826,37.49901064568635,118.24002845090459,light,53,0
2024-01-01 09:29:00,71,114,67,14,100.0,36.678917317722316,85.32334220261754,light,58,0
2024-01-01 09:30:00,75,134,57,17,96.55481803199213,36.829265866228084,105.1634740710595,light,45,0
2024-01-01 09:31:00,91,130,98,16,97.9039099090439,37.19792507589156,82.81842179155299,light,44,0
2024-01-01 09:32:00,78,110,83,12,95.90433429337007,36.05506957888625,103.04160470431556,moderate,46,0
2024-01-01 09:33:00,72,108,86,16,94.43743016000832,36.788694973166045,62.341056173515256,light,52,0
2024-01-01 09:34:00,83,88,83,8,97.86847187840107,37.19627392700831,89.94127677009001,resting,53,0
2024-01-01 09:35:00,52,122,85,17,97.05637656687439,36.75433554865054,101.5914863268671,resting,63,1
2024-01-01 09:36:00,77,118,80,11,92.22889171386835,36.1483287066572,126.33169927692731,intense,61,0
2024-01-01 09:37:00,82,137,82,15,100.0,36.55876227752736,68.07977930606721,light,54,0
2024-01-01 09:38:00,60,125,81,12,97.83192875267423,36.894493322871824,99.9658323869685,light,49,0
2024-01-01 09:39:00,86,140,73,16,97.14779110020721,35.74656105492543,92.21883209752723,light,39,0
2024-01-01 09:40:00,78,109,79,17,96.15604627181538,36.123669502449374,71.25921039795654,light,51,0
2024-01-01 09:41:00,70,137,82,20,97.81058822098619,37.78676844796755,83.12757413536283,light,67,0
2024-01-01 09:42:00,81,112,81,11,97.90279190483207,37.04229511384246,92.93334060694207,resting,55,0
2024-01-01 09:43:00,97,131,65,18,97.80264274745342,37.54173528035814,107.00615180414911,moderate,56,0
2024-01-01 09:44:00,76,98,66,16,99.13598608900698,37.23315885075394,101.31847542536309,intense,50,0
2024-01-01 09:45:00,77,123,90,14,99.5905424676667,36.99699182158706,80.31274079300684,light,51,0
2024-01-01 09:46:00,70,90,76,18,100.0,36.64546038052824,72.48947281935546,light,68,0
2024-01-01 09:47:00,66,115,85,15,95.32631563510256,36.9906069371924,106.26473221349772,light,50,0
2024-01-01 09:48:00,83,126,69,18,95.85315697246557,37.52498209543118,97.07098974532377,light,39,0
2024-01-01 09:49:00,66,112,65,13,97.72236433408328,37.21276946158371,124.17136828635627,moderate,60,0
2024-01-01 09:50:00,75,104,71,14,95.44181828252442,36.883405152423386,94.71165960759552,moderate,60,0
2024-01-01 09:51:00,70,132,77,18,95.76396985525555,36.713826465400174,117.14846345044461,resting,51,0
2024-01-01 09:52:00,79,118,73,20,97.95045916301326,37.04916179373543,108.15757130382572,intense,49,0
2024-01-01 09:53:00,78,112,92,15,98.8016847099597,36.53397869635471,112.32410628292878,light,65,0
2024-01-01 09:54:00,85,120,81,7,99.55185590555773,37.04923720520722,106.48618712809404,light,50,0
2024-01-01 09:55:00,69,159,98,15,96.6147711724848,36.45102225450197,106.81497881086587,resting,46,0
2024-01-01 09:56:00,72,137,84,16,97.92630592707594,36.62303955625728,65.62213982163658,intense,43,0
2024-01-01 09:57:00,65,137,55,15,97.48551547178754,36.286147266891746,96.44631097833872,intense,54,0
2024-01-01 09:58:00,70,126,90,17,97.03531489035997,36.58011847795283,90.04572580855034,resting,49,0
2024-01-01 09:59:00,78,122,64,14,95.36798166958397,36.45813617075687,119.05980754814318,light,46,0
2024-01-01 10:00:00,82,84,82,18,95.11357782159496,37.64595769555455,84.97488066731998,moderate,45,0
2024-01-01 10:01:00,65,109,72,12,98.33334955991191,36.352752121386104,95.7957937708445,resting,49,0
2024-01-01 10:02:00,83,112,101,19,95.3343612402316,36.99241764780394,112.01298583955113,light,46,0
2024-01-01 10:03:00,88,91,94,20,93.44616235034594,36.32655884032321,104.51448088461044,light,61,0
2024-01-01 10:04:00,79,102,72,13,96.93647735341962,36.823448018338055,102.50961233884912,light,43,0
2024-01-01 10:05:00,93,90,78,13,99.9104806042995,36.94495770097719,116.6379508175888,resting,51,0
2024-01-01 10:06:00,67,119,82,17,91.41029912319551,35.874448163038146,103.90124720461704,resting,42,0
2024-01-01 10:07:00,62,132,88,12,96.42333945369298,36.1011492558389,91.82598569643885,resting,43,0
2024-01-01 10:08:00,57,136,80,14,98.35042973065246,36.322663404381004,80.55595965523713,light,41,0
2024-01-01 10:09:00,89,126,69,19,93.3530071335704,36.14838156297573,107.30052616814474,resting,44,0
2024-01-01 10:10:00,81,105,72,18,96.57333416759784,36.84204260097275,88.44843607363575,light,45,0
2024-01-01 10:11:00,74,91,79,21,94.72108551089491,36.92129010437743,96.38291928894216,moderate,62,0
2024-01-01 10:12:00,77,93,92,16,94.98564377198623,36.26846402231623,116.17535787924827,moderate,39,0
2024-01-01 10:13:00,63,100,84,14,96.19516358459596,36.86209921846628,96.6808954027708,moderate,54,0
2024-01-01 10:14:00,99,106,72,16,94.75370421973565,36.587960693114304,93.33649057652761,intense,47,0
2024-01-01 10:15:00,76,117,86,15,94.58739859369638,36.75026198321555,95.80577824888312,intense,41,1
2024-01-01 10:16:00,76,104,76,15,96.88153649691598,36.48578835519704,96.210617961343,resting,45,0
2024-01-01 10:17:00,82,125,88,15,100.0,37.04382836623107,85.13202033223861,intense,48,0
2024-01-01 10:18:00,79,116,105,13,98.51548663489571,37.61746462846884,125.1603719776502,light,45,0
2024-01-01 10:19:00,77,120,76,16,99.02106553407671,37.18716710780929,91.76021541803642,intense,54,0
2024-01-01 10:20:00,67,137,88,11,98.5945248768377,37.496695424339556,111.7658118906584,resting,44,0
2024-01-01 10:21:00,79,102,72,13,95.60497277464157,36.09858760844685,84.72311268655511,moderate,54,0
2024-01-01 10:22:00,93,126,78,15,97.62166445823232,36.462145448863424,108.24289733020797,light,54,0
2024-01-01 10:23:00,88,119,80,9,99.19538852188467,37.082617916399,102.54033556288393,moderate,34,0
2024-01-01 10:24:00,90,114,78,18,98.65667493556359,37.55414708744172,100.37548108912533,light,46,0
2024-01-01 10:25:00,69,133,104,9,97.38910201473676,37.12522021345328,102.624050033121,resting,62,0
2024-01-01 10:26:00,65,133,76,18,98.04009298838778,36.28688795731306,106.2393906319657,light,59,0
2024-01-01 10:27:00,73,105,85,12,100.0,36.58267133259056,96.59646494109448,intense,35,0
2024-01-01 10:28:00,75,117,60,14,98.67888643431269,36.96670221829407,97.34461416349104,moderate,52,0
2024-01-01 10:29:00,85,124,84,17,96.3696812856047,36.71767023918462,108.6615472601921,light,40,0
2024-01-01 10:30:00,58,115,91,22,96.8519259874708,36.40061377114081,82.87068470401223,intense,49,0
2024-01-01 10:31:00,90,128,74,16,94.8916972068171,36.654872778327785,80.55551545095038,light,64,0
2024-01-01 10:32:00,73,124,54,10,100.0,36.792781990620206,102.68419081534736,intense,47,0
2024-01-01 10:33:00,70,147,79,18,100.0,36.25753934726121,69.85336822307454,intense,40,0
2024-01-01 10:34:00,64,97,80,15,97.16642607254423,37.292254536268366,74.757405930287,intense,50,0
2024-01-01 10:35:00,58,118,87,16,100.0,36.58019258872048,127.07869993940946,moderate,53,1
2024-01-01 10:36:00,83,106,100,17,98.26480008990995,36.7637118868446,123.24093847128218,moderate,47,0
2024-01-01 10:37:00,75,129,76,9,96.13830716476836,37.31752635186199,91.43856310584724,moderate,50,0
2024-01-01 10:38:00,62,95,71,16,98.8129050810396,36.73750066694702,114.98768751720607,intense,45,0
2024-01-01 10:39:00,62,125,68,14,97.7972869435933,37.290179414220795,115.50699841062624,moderate,44,0
2024-01-01 10:40:00,71,110,81,19,98.6757135565528,36.28539956954163,107.06636763391927,light,44,0
2024-01-01 10:41:00,91,108,84,18,94.26181628068757,37.01647795730814,98.81612034161006,intense,49,0
2024-01-01 10:42:00,72,98,74,11,95.37937168560546,37.21966117785698,109.39672256653824,light,43,0
2024-01-01 10:43:00,59,113,87,19,99.97694166024635,36.385066000760474,111.96982552150544,moderate,52,0
2024-01-01 10:44:00,72,136,84,17,100.0,36.71081520381679,109.6316381090156,light,46,0
2024-01-01 10:45:00,72,119,80,11,99.83022545393611,36.721162207684706,76.75998414550988,moderate,58,0
2024-01-01 10:46:00,48,129,70,16,100.0,36.90481960857485,130.4960147629126,light,61,0
2024-01-01 10:47:00,74,144,75,19,98.15473659642772,37.03740080866988,136.04991503467454,resting,35,0
2024-01-01 10:48:00,72,123,55,12,98.01416672566086,36.34439690068884,71.36208072552942,light,54,0
2024-01-01 10:49:00,81,111,82,20,95.17358619755238,36.76997257084934,107.66450164930122,intense,58,0
2024-01-01 10:50:00,93,127,80,11,95.83893711830738,37.595659086787286,130.6858340392898,moderate,36,0
2024-01-01 10:51:00,86,111,81,13,93.0234781553809,37.3269383958124,115.03422703483864,intense,55,0
2024-01-01 10:52:00,72,112,85,13,96.35702797526459,37.19692192262192,115.19399191207496,resting,54,0
2024-01-01 10:53:00,63,97,83,20,92.8829478223335,36.70361020103268,78.42222771182965,resting,50,0
2024-01-01 10:54:00,100,133,78,14,99.1619323417274,37.864415412363556,111.8664212795154,intense,43,0
2024-01-01 10:55:00,75,114,80,12,97.7767977371009,37.31490709425313,103.58795046999929,moderate,50,0
2024-01-01 10:56:00,75,122,65,17,92.94766150720783,36.81870943396471,111.69777617569393,moderate,43,0
2024-01-01 10:57:00,74,104,74,17,96.62027261567303,36.91020535779535,84.46709873116666,light,53,0
2024-01-01 10:58:00,76,126,80,18,100.0,36.57057517263048,83.92763802335652,light,46,0
2024-01-01 10:59:00,73,108,72,15,96.74866769832852,36.99668584557915,97.86161968843791,resting,38,0
2024-01-01 11:00:00,69,117,88,16,95.00325811272401,37.09653751686346,94.31220092595423,intense,50,0
2024-01-01 11:01:00,69,133,73,14,93.42899546138952,37.151304042273544,97.6384418657481,light,48,0
2024-01-01 11:02:00,74,131,82,21,93.48870677511222,36.709658053904775,92.8070290594066,light,52,0
2024-01-01 11:03:00,69,119,81,19,98.071159935712,36.06315033118616,96.98474514983276,light,48,0
2024-01-01 11:04:00,67,93,87,19,96.13225475535052,36.92089417308991,90.00853129050289,resting,58,0
2024-01-01 11:05:00,76,164,89,18,96.29801171680113,37.1533967529653,99.27586282857803,light,53,0
2024-01-01 11:06:00,72,146,86,17,96.14050667311206,36.310723329822395,78.64655108445656,light,55,0
2024-01-01 11:07:00,90,130,58,12,96.71952010107051,36.75458371100231,107.7115795124304,moderate,47,0
2024-01-01 11:08:00,48,108,91,17,94.5456740025939,37.47073291262019,103.90815349686827,resting,35,0
2024-01-01 11:09:00,85,118,95,16,97.63220998737876,36.19826247096498,81.07257391385458,moderate,47,0
2024-01-01 11:10:00,87,111,75,19,94.15458751248661,36.65813282510577,119.89538093624773,resting,50,0
2024-01-01 11:11:00,54,138,82,18,95.4883150839175,37.54356957396917,87.59725403739819,moderate,56,0
2024-01-01 11:12:00,71,123,71,17,99.02165539533024,36.878857677056885,117.83426762626928,moderate,56,0
2024-01-01 11:13:00,71,108,60,10,97.75240999945038,36.536994085879876,104.94136590754002,moderate,48,0
2024-01-01 11:14:00,60,112,72,15,98.37136369240277,36.79648420344479,115.00844317484822,moderate,51,0
2024-01-01 11:15:00,67,136,74,14,100.0,37.212958566139136,102.64283977963308,light,57,0
2024-01-01 11:16:00,63,144,76,16,96.880691979391,36.69824723240812,108.50256743181538,intense,47,0
2024-01-01 11:17:00,92,142,70,14,97.04292052004996,37.09879105746953,114.84405981240197,light,61,0
2024-01-01 11:18:00,84,131,72,15,96.47135808829933,36.91749507933787,128.6078464227348,light,45,0
2024-01-01 11:19:00,87,116,79,17,96.1131717052157,36.95853920517432,116.11938012522772,moderate,51,0
2024-01-01 11:20:00,82,71,72,14,94.97881834521243,37.13077075550407,106.72343070966267,resting,45,0
2024-01-01 11:21:00,63,124,85,16,97.1681296223917,36.65258595851335,79.7723084538465,resting,45,0
2024-01-01 11:22:00,69,119,86,11,97.71009721319231,36.32774462356385,63.76248541459315,intense,53,0
2024-01-01 11:23:00,79,122,103,13,97.82154067838579,37.03719780272355,98.04384126392004,moderate,59,0
2024-01-01 11:24:00,62,120,91,17,97.12872765373416,36.73379794361161,89.28277742585962,moderate,57,0
2024-01-01 11:25:00,82,100,82,12,98.85234160963996,36.57594438704331,89.83414189882205,intense,52,0
2024-01-01 11:26:00,72,128,73,19,97.05887338148477,37.06319264465402,98.76352155801125,light,60,0
2024-01-01 11:27:00,71,129,82,18,96.18139622353208,37.438673540596845,109.94190868510489,moderate,50,0
2024-01-01 11:28:00,82,130,83,15,95.14602363605097,36.7227108084906,90.68656304949447,intense,41,0
2024-01-01 11:29:00,79,134,74,24,93.90204957684415,36.80422476927905,113.42788251319769,light,46,0
2024-01-01 11:30:00,71,129,87,19,99.92083035587297,36.209116390436805,100.50240080710486,light,39,0
2024-01-01 11:31:00,86,113,66,13,95.60189074902534,36.68865269579406,100.56418531851352,moderate,56,0
2024-01-01 11:32:00,64,118,77,18,95.14866571342542,36.91064522342542,128.12494668903628,resting,60,1
2024-01-01 11:33:00,81,121,85,16,96.16492354334605,36.78977795065613,102.67164437056167,intense,47,0
2024-01-01 11:34:00,80,121,77,13,96.44322242693241,36.61892208357295,99.18786749309331,resting,49,0
2024-01-01 11:35:00,71,134,77,12,100.0,37.16292083506678,107.85853009818102,intense,56,0
2024-01-01 11:36:00,78,129,78,18,96.34370579381766,36.82900383928914,126.95717202757288,moderate,43,0
2024-01-01 11:37:00,62,151,71,14,100.0,38.09440155919082,99.29884398754203,light,42,0
2024-01-01 11:38:00,84,153,91,15,97.12739440930636,36.90385963242805,106.59637044276928,light,57,0
2024-01-01 11:39:00,73,121,69,13,100.0,35.42674857365478,98.37570642506117,resting,51,0
2024-01-01 11:40:00,69,62,83,13,98.78785856286144,36.24398419563242,98.45439127464167,light,50,0
2024-01-01 11:41:00,85,138,84,15,97.72207483968953,37.06605963963485,92.64861296758792,resting,59,0
2024-01-01 11:42:00,67,111,70,17,100.0,36.47834510002943,91.59874167667466,moderate,55,0
2024-01-01 11:43:00,60,107,80,8,99.2444595878806,36.50938486608523,125.44086630368054,intense,48,0
2024-01-01 11:44:00,59,114,70,16,98.26935816837218,36.18038507802363,91.69250465052241,moderate,52,0
2024-01-01 11:45:00,81,113,93,13,100.0,36.56163376467483,76.89038546334183,light,74,0
2024-01-01 11:46:00,62,129,68,20,96.00321457609276,36.89696387793714,101.88110174411908,moderate,40,0
2024-01-01 11:47:00,92,96,73,24,95.01017264807653,36.99291785719396,115.2672592971162,moderate,56,0
2024-01-01 11:48:00,54,103,67,14,95.64753851637609,36.29005217425111,118.63774185711,light,42,0
2024-01-01 11:49:00,91,125,66,10,100.0,37.20270305665824,82.08302125984127,light,43,0
2024-01-01 11:50:00,77,129,95,16,99.9015200421722,36.204315455097536,116.6913445161613,resting,51,0
2024-01-01 11:51:00,74,129,85,15,95.94947620103923,37.01897805449562,130.88408267947412,intense,64,0
2024-01-01 11:52:00,69,108,81,21,92.29069742481227,36.96852338731835,89.73768345553961,moderate,50,0
2024-01-01 11:53:00,78,105,73,20,96.58830992724256,36.332820907482756,97.3890150902989,moderate,50,0
2024-01-01 11:54:00,74,112,89,18,94.97347138281745,36.273342236958015,81.52666802009098,light,49,0
2024-01-01 11:55:00,86,123,71,14,96.01212805702109,36.991145220302435,127.80549315146028,intense,54,0
2024-01-01 11:56:00,76,142,87,18,94.89118190450816,36.52005874069865,77.61420314774615,moderate,48,0
2024-01-01 11:57:00,76,89,71,16,93.78092384604196,36.704750327345046,94.00317668723741,resting,60,0
2024-01-01 11:58:00,71,116,73,16,100.0,37.14366790895739,111.77032888048376,resting,55,0
2024-01-01 11:59:00,74,100,87,11,95.63266359211316,37.03956858061549,89.739805141583,light,37,0
2024-01-01 12:00:00,78,95,88,19,99.82533560651834,36.342027742452714,85.16325862357662,moderate,48,0
2024-01-01 12:01:00,57,134,85,16,96.55725818030629,36.77321040485158,99.21638711289535,resting,50,1
2024-01-01 12:02:00,61,128,69,15,94.7383915908951,36.332642399053576,135.8523421409723,moderate,39,0
2024-01-01 12:03:00,82,126,75,14,98.01813677985801,37.234969474978165,96.15999119053734,light,44,0
2024-01-01 12:04:00,76,133,81,13,96.21788628613415,37.568258432140844,96.8939195347152,light,45,1
2024-01-01 12:05:00,73,112,71,16,96.5857977886735,36.3774523424033,83.26660942216324,intense,48,0
2024-01-01 12:06:00,75,113,93,10,97.28981186867954,36.78441644801681,105.77643245872991,moderate,44,0
2024-01-01 12:07:00,78,152,55,18,95.37557432850262,37.258730505665554,113.2558510423231,resting,42,0
2024-01-01 12:08:00,69,116,72,12,93.75772729175928,36.81210550416415,90.90543830116249,light,41,0
2024-01-01 12:09:00,67,131,74,9,96.89746077053132,37.08075264369021,108.03597413990147,moderate,51,0
2024-01-01 12:10:00,76,120,51,21,98.92783540526767,36.82580316575547,91.02207937684605,moderate,52,0
2024-01-01 12:11:00,65,92,66,13,95.19681748217648,36.27159814605644,71.59417857501533,resting,50,0
2024-01-01 12:12:00,79,89,86,13,97.30792453253127,36.85946250858893,106.86046948277624,light,59,0
2024-01-01 12:13:00,57,111,80,19,100.0,37.363641819616525,131.11574520129554,intense,40,0
2024-01-01 12:14:00,85,135,95,21,96.82047022545231,36.957146034903786,82.0615546442631,moderate,43,0
2024-01-01 12:15:00,79,131,95,11,97.17218874359172,37.6118371418946,102.69069753057677,light,51,0
2024-01-01 12:16:00,77,133,84,13,97.11042470720078,35.914248070489286,119.64632724404282,intense,50,0
2024-01-01 12:17:00,84,105,83,13,95.63531114821387,36.9895237248201,98.47021261898492,light,46,0
2024-01-01 12:18:00,91,144,80,18,95.01329096313324,36.475996007408405,78.59748858255242,light,53,0
2024-01-01 12:19:00,85,105,53,20,95.02147526135785,36.36218441943711,100.6743729472022,moderate,57,1
2024-01-01 12:20:00,56,123,66,12,97.73636639401455,37.46720930428586,122.35539972293476,moderate,48,0
2024-01-01 12:21:00,62,119,81,20,98.51574472386548,36.672497511155306,92.40198260742459,resting,55,0
2024-01-01 12:22:00,68,117,86,13,98.61016447687571,36.62422736933335,103.4836428257219,resting,48,0
2024-01-01 12:23:00,75,140,82,17,96.24291429248908,36.97178794255944,84.19708494679804,light,47,0
2024-01-01 12:24:00,80,109,71,12,99.1866170818613,35.72374077347685,98.50790539318173,moderate,40,0
2024-01-01 12:25:00,67,99,89,15,97.61472763902086,37.47743296994183,105.800373091659,light,48,0
2024-01-01 12:26:00,76,120,94,15,97.14148444358204,37.752215157057066,101.8877920553068,moderate,63,0
2024-01-01 12:27:00,67,114,89,15,90.32128667479283,37.25755672251111,93.52753929630195,intense,55,0
2024-01-01 12:28:00,68,170,89,17,95.36518077678723,37.0059948702857,106.64489059174285,moderate,61,0
